city	state_id	lat	lng
Guaynabo	PR	18.3832	-66.1134
Rocklin	CA	38.8075	-121.2489
Passaic	NJ	40.8574	-74.1282
Sheboygan	WI	43.7403	-87.7316
Casas_Adobes	AZ	32.3423	-111.0113
St._Charles	MO	38.7954	-90.5157
Maple_Grove	MN	45.1089	-93.4626
Walnut_Creek	CA	37.9024	-122.0399
Dublin	CA	37.7161	-121.8963
North_Richland_Hills	TX	32.8604	-97.218
Gary	IN	41.5905	-87.3473
Glen_Burnie	MD	39.156	-76.6071
Bristol	TN	36.5572	-82.2154
Decatur	AL	34.5731	-86.9905
West_Bend	WI	43.4173	-88.1818
Lodi	CA	38.1218	-121.2932
Lima	OH	40.741	-84.112
Florida	PR	18.3643	-66.5611
Lakeville	MN	44.6774	-93.252
Blaine	MN	45.1696	-93.2077
Poinciana	FL	28.1217	-81.4821
East_Orange	NJ	40.7651	-74.2117
Noblesville	IN	40.0355	-86.0042
Gaithersburg	MD	39.1346	-77.2131
Lake_Elsinore	CA	33.6847	-117.3344
Palo_Alto	CA	37.3905	-122.1468
Eastvale	CA	33.9617	-117.5803
Tulare	CA	36.1995	-119.34
Rogers	AR	36.317	-94.1531
Yorba_Linda	CA	33.889	-117.7714
Parkersburg	WV	39.2623	-81.542
Eagan	MN	44.817	-93.1638
Weston	FL	26.1006	-80.4054
Longview	WA	46.1461	-122.963
Bay_City	MI	43.5902	-83.8887
Dubuque	IA	42.5002	-90.707
Union_City	NJ	40.7675	-74.0323
Porterville	CA	36.0643	-119.0338
Mount_Vernon	WA	48.4203	-122.3115
Palatine	IL	42.118	-88.043
El_Paso_de_Robles	CA	35.6394	-120.656
West_Des_Moines	IA	41.5521	-93.7806
Lynwood	CA	33.924	-118.2016
Skokie	IL	42.036	-87.74
Sherman	TX	33.6273	-96.6221
Rockville	MD	39.0834	-77.1553
Haverhill	MA	42.7838	-71.0871
Hanover	PA	39.8118	-76.9836
Shawnee	KS	39.0158	-94.8076
Rome	GA	34.2662	-85.1863
Schenectady	NY	42.8025	-73.9275
South_Hill	WA	47.1198	-122.2853
DeKalb	IL	41.9314	-88.7481
Petaluma	CA	38.2423	-122.6266
Sammamish	WA	47.6017	-122.0416
Georgetown	TX	30.666	-97.6966
Carbondale	IL	37.7221	-89.2237
Delray_Beach	FL	26.455	-80.0905
Dundalk	MD	39.2704	-76.4942
Kenner	LA	30.0109	-90.2549
Albany	OR	44.6272	-123.0965
Ankeny	IA	41.7288	-93.6031
South_San_Francisco	CA	37.6538	-122.4196
Castro_Valley	CA	37.7088	-122.0626
Bethesda	MD	38.9866	-77.1188
Saratoga_Springs	NY	43.0674	-73.7775
Corvallis	OR	44.5698	-123.2779
Brentwood	NY	40.7839	-73.2522
Ames	IA	42.0256	-93.6217
Glens_Falls	NY	43.3109	-73.6458
Michigan_City	IN	41.7092	-86.869
Victoria	TX	28.8287	-96.9849
Malden	MA	42.4305	-71.0576
Weirton	WV	40.406	-80.5671
Novi	MI	42.4786	-83.4893
Guayama	PR	17.9743	-66.1104
Alpharetta	GA	34.0704	-84.2738
Wesley_Chapel	FL	28.2106	-82.3238
Waltham	MA	42.3889	-71.2423
Laguna_Niguel	CA	33.5275	-117.705
San_Clemente	CA	33.4499	-117.6102
North_Little_Rock	AR	34.7807	-92.2371
Fairbanks	AK	64.8353	-147.6533
Florence-Graham	CA	33.9682	-118.2447
Eden_Prairie	MN	44.8488	-93.4595
Twin_Rivers	NJ	40.2631	-74.4917
Pflugerville	TX	30.4515	-97.6018
Casper	WY	42.842	-106.3208
Burnsville	MN	44.7648	-93.2793
Grand_Forks	ND	47.9214	-97.0884
Brentwood	CA	37.9356	-121.719
Millcreek	UT	40.6892	-111.8292
Elmira	NY	42.0938	-76.8097
Sebring	FL	27.477	-81.453
La_Habra	CA	33.9282	-117.9515
Coon_Rapids	MN	45.1755	-93.3094
Bossier_City	LA	32.5224	-93.6668
Hamilton	OH	39.3939	-84.5653
Taylor	MI	42.226	-83.2688
Lakewood	WA	47.1628	-122.5299
Greenwood	IN	39.6019	-86.1073
Bellevue	NE	41.1485	-95.939
Montebello	CA	34.0155	-118.1108
Moore	OK	35.3293	-97.4757
Council_Bluffs	IA	41.2369	-95.8516
Rowlett	TX	32.9155	-96.5489
Spring	TX	30.0613	-95.383
Port_Charlotte	FL	26.9918	-82.114
Reston	VA	38.9497	-77.3461
Pico_Rivera	CA	33.9901	-118.0888
Dearborn_Heights	MI	42.3164	-83.2769
Port_Orange	FL	29.1085	-81.0137
Encinitas	CA	33.0492	-117.261
Springfield	OR	44.0538	-122.9811
Great_Falls	MT	47.5022	-111.2996
Rocky_Mount	NC	35.9685	-77.804
Commerce_City	CO	39.8641	-104.843
Pontiac	MI	42.6493	-83.2878
The_Hammocks	FL	25.67	-80.4482
Wellington	FL	26.6461	-80.2699
San_Rafael	CA	37.9905	-122.5221
Monterey_Park	CA	34.0497	-118.1326
La_Mesa	CA	32.7703	-117.0204
Woodland	CA	38.6712	-121.75
Marietta	GA	33.9533	-84.5422
Chapel_Hill	NC	35.9271	-79.0391
Gardena	CA	33.8943	-118.3072
Meriden	CT	41.5369	-72.7946
Bristol	CT	41.6812	-72.9407
Revere	MA	42.4189	-71.004
Medford	MA	42.4234	-71.1087
Palm_Harbor	FL	28.0847	-82.7481
Cupertino	CA	37.3168	-122.0466
Jupiter	FL	26.92	-80.1128
Hendersonville	TN	36.3063	-86.5997
North_Miami	FL	25.9008	-80.1686
Des_Plaines	IL	42.0345	-87.9008
Taylorsville	UT	40.6569	-111.9493
West_Allis	WI	43.0068	-88.0296
Sanford	FL	28.7891	-81.2757
Huntersville	NC	35.406	-80.8716
Euless	TX	32.8508	-97.08
Richland	WA	46.2824	-119.2939
Santee	CA	32.8554	-116.9851
White_Plains	NY	41.022	-73.7547
Hoboken	NJ	40.7452	-74.0281
Kokomo	IN	40.464	-86.1277
Taunton	MA	41.9036	-71.0943
St._Clair_Shores	MI	42.4925	-82.8961
Towson	MD	39.3944	-76.619
Caldwell	ID	43.6453	-116.6594
South_Whittier	CA	33.9336	-118.0312
Orland_Park	IL	41.6075	-87.8619
Stonecrest	GA	33.6842	-84.1372
Palm_Beach_Gardens	FL	26.8466	-80.1679
Royal_Oak	MI	42.5084	-83.1539
Margate	FL	26.2466	-80.2119
Blue_Springs	MO	39.0124	-94.2721
Shoreline	WA	47.7564	-122.3426
Midwest_City	OK	35.463	-97.371
Bowie	MD	38.9549	-76.7406
Apex	NC	35.7237	-78.8743
Oak_Lawn	IL	41.7139	-87.7528
Carson_City	NV	39.1511	-119.7476
Fountainebleau	FL	25.7723	-80.346
Queen_Creek	AZ	33.2454	-111.6173
Leander	TX	30.5728	-97.8618
Bartlett	TN	35.2337	-89.8195
St._Cloud	FL	28.2363	-81.2779
Coconut_Creek	FL	26.2803	-80.1842
Kettering	OH	39.6956	-84.1494
Parker	CO	39.5084	-104.7753
St._Peters	MO	38.7825	-90.6061
Fountain_Valley	CA	33.7105	-117.9514
Maricopa	AZ	33.0408	-112.0011
Berwyn	IL	41.8433	-87.7909
National_City	CA	32.6654	-117.0983
Lenexa	KS	38.9609	-94.8018
Highland	CA	34.1113	-117.165
Arcadia	CA	34.1342	-118.0373
Mount_Prospect	IL	42.0641	-87.9375
Lake_Havasu_City	AZ	34.5006	-114.3113
Tinley_Park	IL	41.567	-87.8049
DeSoto	TX	32.5992	-96.8633
New_Brunswick	NJ	40.487	-74.445
Chicopee	MA	42.1764	-72.5719
Madison	AL	34.7114	-86.7626
West_Haven	CT	41.2739	-72.9672
Smyrna	GA	33.8633	-84.5168
Huntington_Park	CA	33.98	-118.2167
Wylie	TX	33.0362	-96.5161
Diamond_Bar	CA	33.9992	-117.8161
Apple_Valley	MN	44.7457	-93.2004
Perth_Amboy	NJ	40.5202	-74.2724
Bradenton	FL	27.4901	-82.5757
Brookhaven	GA	33.8743	-84.3314
Hacienda_Heights	CA	33.997	-117.9727
Manhattan	KS	39.1886	-96.6048
Tigard	OR	45.4237	-122.7845
Tamiami	FL	25.7556	-80.4016
Yucaipa	CA	34.0336	-117.0429
Westchester	FL	25.7471	-80.3523
Peabody	MA	42.5335	-70.9725
Plainfield	NJ	40.6154	-74.4157
Southaven	MS	34.9514	-89.9786
Apopka	FL	28.7015	-81.5316
Oak_Park	IL	41.8872	-87.7899
Horizon_West	FL	28.4417	-81.6146
Severn	MD	39.1355	-76.6956
Paramount	CA	33.8977	-118.1651
Colton	CA	34.0538	-117.3255
Kentwood	MI	42.8852	-85.5926
Aspen_Hill	MD	39.0927	-77.0826
Minnetonka	MN	44.9322	-93.4598
Wheaton	IL	41.8561	-88.1085
West_Sacramento	CA	38.5557	-121.5505
Casa_Grande	AZ	32.9069	-111.7624
Normal	IL	40.5217	-88.9884
Kendale_Lakes	FL	25.7081	-80.4078
San_Jacinto	CA	33.797	-116.9916
Novato	CA	38.092	-122.5575
Pinellas_Park	FL	27.8589	-82.7078
Galveston	TX	29.2484	-94.8913
Edina	MN	44.8914	-93.3602
Herriman	UT	40.4899	-112.017
Elyria	OH	41.376	-82.106
Grand_Island	NE	40.9218	-98.3586
Aloha	OR	45.492	-122.8725
Lacey	WA	47.0462	-122.7933
Bentonville	AR	36.3547	-94.2305
Levittown	NY	40.7241	-73.5125
Methuen_Town	MA	42.734	-71.1889
West_New_York	NJ	40.7857	-74.0094
Glendora	CA	34.1449	-117.8467
Smyrna	TN	35.9687	-86.5264
Florissant	MO	38.7996	-90.3269
Delano	CA	35.7662	-119.2635
Kannapolis	NC	35.4764	-80.6408
Hoffman_Estates	IL	42.064	-88.1468
Beaumont	CA	33.9076	-116.9766
Placentia	CA	33.8807	-117.8553
Aliso_Viejo	CA	33.5792	-117.7289
Wheaton	MD	39.0492	-77.0573
Cathedral_City	CA	33.8362	-116.4642
Rosemead	CA	34.0689	-118.0823
Burien	WA	47.4762	-122.3394
Bozeman	MT	45.6833	-111.0558
Florin	CA	38.4832	-121.4043
Twin_Falls	ID	42.5645	-114.4613
Enid	OK	36.4063	-97.87
Country_Club	FL	25.9407	-80.3102
Dunwoody	GA	33.9418	-84.3122
Levittown	PA	40.1533	-74.8531
Palm_Desert	CA	33.7378	-116.3695
Covina	CA	34.0903	-117.8818
Cuyahoga_Falls	OH	41.1641	-81.5207
Lakewood	OH	41.4822	-81.8008
Marana	AZ	32.4355	-111.1558
Mishawaka	IN	41.6742	-86.1666
Columbus	IN	39.2093	-85.9183
Troy	NY	42.7354	-73.6751
North_Bethesda	MD	39.0393	-77.1191
Milford_city_	CT	41.2255	-73.0625
Collierville	TN	35.047	-89.6987
Grapevine	TX	32.9343	-97.0742
Summerville	SC	33.0016	-80.1799
Cypress	CA	33.8171	-118.0386
Downers_Grove	IL	41.7949	-88.0172
Murray	UT	40.6498	-111.8874
Catalina_Foothills	AZ	32.3046	-110.8838
East_Honolulu	HI	21.2975	-157.7211
Draper	UT	40.4957	-111.8605
Chesterfield	MO	38.6589	-90.5803
Cerritos	CA	33.8678	-118.0686
Bedford	TX	32.8464	-97.135
St._Louis_Park	MN	44.9488	-93.3649
Azusa	CA	34.1386	-117.9124
Euclid	OH	41.5903	-81.5188
McLean	VA	38.9436	-77.1943
Coral_Gables	FL	25.7037	-80.2715
Lincoln	CA	38.8774	-121.2937
Jeffersonville	IN	38.3376	-85.7026
Ceres	CA	37.5952	-120.962
Biloxi	MS	30.4426	-88.9514
Lawrence	IN	39.8674	-85.9904
Poway	CA	32.9871	-117.0201
Cedar_Hill	TX	32.581	-96.9591
Portage	MI	42.2	-85.5906
Rowland_Heights	CA	33.9716	-117.8912
Niagara_Falls	NY	43.0921	-79.0147
Dublin	OH	40.1112	-83.1454
El_Dorado_Hills	CA	38.675	-121.049
Mooresville	NC	35.5847	-80.8266
North_Highlands	CA	38.6713	-121.3721
Antelope	CA	38.7153	-121.361
Spring_Hill	TN	35.7437	-86.9116
Everett	MA	42.4064	-71.0545
University	FL	28.0771	-82.4335
Roswell	NM	33.373	-104.5294
Leesburg	VA	39.1057	-77.5544
Rancho_Santa_Margarita	CA	33.6318	-117.5988
Tuckahoe	VA	37.5878	-77.5858
Titusville	FL	28.5727	-80.8193
Glenview	IL	42.0825	-87.8214
Wauwatosa	WI	43.0616	-88.0347
Stillwater	OK	36.1317	-97.0742
Minot	ND	48.2375	-101.278
La_Mirada	CA	33.9025	-118.0093
Wilson	NC	35.7311	-77.9284
Newark	CA	37.5201	-122.0307
Roseville	MI	42.5074	-82.9369
East_Lansing	MI	42.748	-84.4836
Mentor	OH	41.6893	-81.3362
Bothell	WA	47.7735	-122.2044
San_Luis_Obispo	CA	35.2669	-120.669
Burleson	TX	32.517	-97.3344
East_Providence	RI	41.8065	-71.3565
Middletown	CT	41.5476	-72.6549
Brea	CA	33.9254	-117.8655
Salina	KS	38.8136	-97.6143
Potomac	MD	39.0141	-77.1943
Farmington	NM	36.7555	-108.1823
Sicklerville	NJ	39.7452	-74.9934
Ocoee	FL	28.5796	-81.5332
Hilo	HI	19.6883	-155.0863
Oro_Valley	AZ	32.4208	-110.9767
Fort_Pierce	FL	27.4255	-80.3431
Wake_Forest	NC	35.9632	-78.514
Beavercreek	OH	39.731	-84.0624
Strongsville	OH	41.3128	-81.8313
Rockwall	TX	32.9169	-96.4374
Attleboro	MA	41.9311	-71.295
Winter_Garden	FL	28.5421	-81.5967
Pearl_City	HI	21.4031	-157.9566
Haltom_City	TX	32.8176	-97.2707
Altamonte_Springs	FL	28.6615	-81.3953
Hackensack	NJ	40.8891	-74.0462
Westfield	IN	40.0341	-86.1529
Elmhurst	IL	41.8973	-87.9432
Bountiful	UT	40.8721	-111.8647
Littleton	CO	39.5915	-105.0188
Huntsville	TX	30.7009	-95.5567
Cleveland_Heights	OH	41.5113	-81.5636
Morgan_Hill	CA	37.1325	-121.6419
Keller	TX	32.9335	-97.2256
Kyle	TX	29.9932	-97.8852
Little_Elm	TX	33.1858	-96.9295
Whitney	NV	36.1008	-115.0379
Prescott	AZ	34.5849	-112.4473
Sayreville	NJ	40.4656	-74.3237
Urbandale	IA	41.639	-93.7812
Ashburn	VA	39.0277	-77.4714
Sierra_Vista	AZ	31.563	-110.3153
Cutler_Bay	FL	25.5765	-80.3356
Palm_Springs	CA	33.8017	-116.5382
Riverton	UT	40.5176	-111.9636
Lake_Ridge	VA	38.6847	-77.3066
North_Lauderdale	FL	26.2113	-80.2209
Fairfield	OH	39.3301	-84.5409
West_Lafayette	IN	40.4432	-86.9238
Goose_Creek	SC	32.9927	-80.0055
Salem	MA	42.5129	-70.9021
Los_Banos	CA	37.063	-120.8406
Rohnert_Park	CA	38.3479	-122.6965
Fond_du_Lac	WI	43.7718	-88.4397
Brentwood	TN	35.9918	-86.7758
Freeport	NY	40.6515	-73.585
Lombard	IL	41.8741	-88.0157
Plainfield	IL	41.6207	-88.2253
Lompoc	CA	34.6618	-120.4714
Trujillo_Alto	PR	18.3599	-66.0096
Burke	VA	38.7773	-77.2633
Moorhead	MN	46.8673	-96.7461
Oakland_Park	FL	26.178	-80.1528
Wilkes-Barre	PA	41.2469	-75.876
Campbell	CA	37.2802	-121.9539
Mankato	MN	44.1715	-93.9772
Pittsfield	MA	42.4517	-73.2605
San_Bruno	CA	37.6256	-122.4313
Danville	CA	37.8121	-121.9698
Concord	NH	43.2305	-71.5595
The_Colony	TX	33.0925	-96.8976
Odenton	MD	39.0661	-76.6938
Greenacres	FL	26.627	-80.1371
West_Babylon	NY	40.7129	-73.3585
Shakopee	MN	44.7745	-93.4772
Linden	NJ	40.6251	-74.2383
Altadena	CA	34.1927	-118.1346
North_Miami_Beach	FL	25.9302	-80.1659
Gallatin	TN	36.3782	-86.4698
Wentzville	MO	38.8153	-90.8669
Hicksville	NY	40.7637	-73.5245
Jefferson_City	MO	38.5676	-92.1759
Buffalo_Grove	IL	42.1675	-87.9615
Woonsocket	RI	42.001	-71.4993
Oakley	CA	37.9929	-121.6952
Eagle_Mountain	UT	40.3137	-112.0114
Catonsville	MD	39.2646	-76.7424
Woodbridge	VA	38.6409	-77.258
Ormond_Beach	FL	29.2985	-81.1014
Moline	IL	41.4821	-90.492
Huber_Heights	OH	39.8595	-84.113
Edmonds	WA	47.8115	-122.3533
Manassas	VA	38.7479	-77.4838
Danville	VA	36.5831	-79.4088
Pahrump	NV	36.2235	-115.9974
Belleville	IL	38.5164	-89.99
Beverly	MA	42.5681	-70.8627
Midland	MI	43.6241	-84.2319
Coppell	TX	32.9639	-96.9903
Channelview	TX	29.7914	-95.1144
Puyallup	WA	47.1793	-122.2902
Rancho_Palos_Verdes	CA	33.7554	-118.3634
Coachella	CA	33.6905	-116.143
Linton_Hall	VA	38.7551	-77.575
Peachtree_Corners	GA	33.967	-84.232
Woodlawn	MD	39.3054	-76.7489
Pine_Bluff	AR	34.2116	-92.0173
Spanish_Fork	UT	40.1101	-111.6405
Annandale	VA	38.8324	-77.196
Fitchburg	MA	42.5912	-71.8156
Kearny	NJ	40.7528	-74.1202
Maplewood	MN	44.9842	-93.0247
Mableton	GA	33.8133	-84.5655
Schertz	TX	29.565	-98.2535
Newnan	GA	33.3767	-84.7761
Clermont	FL	28.5325	-81.7208
North_Fort_Myers	FL	26.7244	-81.8485
Marlborough	MA	42.3494	-71.5468
Vineyard	CA	38.474	-121.324
Coram	NY	40.8812	-73.0059
Bartlett	IL	41.9804	-88.2071
Hollister	CA	36.8555	-121.3986
Bullhead_City	AZ	35.1205	-114.5461
Lancaster	TX	32.5922	-96.7739
Grove_City	OH	39.8654	-83.069
Marion	IA	42.0451	-91.585
Brookfield	WI	43.064	-88.1231
Delaware	OH	40.2851	-83.0741
Hallandale_Beach	FL	25.9854	-80.1423
Woburn	MA	42.4869	-71.1543
Columbia	TN	35.6238	-87.0484
Germantown	TN	35.0829	-89.7824
Shelton	CT	41.306	-73.1383
Covington	KY	39.0334	-84.5166
Westfield	MA	42.1382	-72.7561
Friendswood	TX	29.511	-95.1981
The_Acreage	FL	26.774	-80.2779
Essex	MD	39.3021	-76.4449
Culver_City	CA	34.0058	-118.3968
Annapolis	MD	38.9706	-76.5047
Duncanville	TX	32.646	-96.9127
Cedar_Falls	IA	42.5195	-92.4536
Milton	GA	34.1353	-84.3139
Weslaco	TX	26.1599	-97.9877
Lake_Oswego	OR	45.4129	-122.7004
Lancaster	OH	39.7248	-82.6049
Findlay	OH	41.0469	-83.6379
Valley_Stream	NY	40.6647	-73.7043
New_Berlin	WI	42.9726	-88.1291
Hutchinson	KS	38.0671	-97.9081
Holly_Springs	NC	35.6526	-78.8399
French_Valley	CA	33.5999	-117.1069
Security-Widefield	CO	38.7489	-104.7142
Hurst	TX	32.8353	-97.1809
Romeoville	IL	41.6318	-88.0997
Crystal_Lake	IL	42.2333	-88.3351
Chelsea	MA	42.3959	-71.0325
Waipahu	HI	21.3859	-158.0101
Clinton	MD	38.7499	-76.9063
Meadow_Woods	FL	28.3698	-81.3467
Carol_Stream	IL	41.9181	-88.1307
Brighton	CO	39.9716	-104.7963
Bell_Gardens	CA	33.9663	-118.155
Waxahachie	TX	32.4035	-96.8446
Reynoldsburg	OH	39.9588	-82.7943
Lincoln_Park	MI	42.2432	-83.1811
Streamwood	IL	42.0209	-88.1779
Aventura	FL	25.9566	-80.1371
Fort_Lee	NJ	40.8509	-73.9713
Quincy	IL	39.9336	-91.3799
San_Gabriel	CA	34.0949	-118.099
Valrico	FL	27.9193	-82.2293
Indian_Trail	NC	35.0699	-80.6452
Park_Ridge	IL	42.0125	-87.8436
Hobbs	NM	32.7281	-103.16
Cape_Girardeau	MO	37.3109	-89.5597
Oviedo	FL	28.658	-81.1872
Warren	OH	41.239	-80.8174
Plant_City	FL	28.014	-82.1201
Urbana	IL	40.1107	-88.1973
Olive_Branch	MS	34.961	-89.8469
Keizer	OR	45.0028	-123.0243
Severna_Park	MD	39.087	-76.5687
Wheeling	IL	42.1308	-87.924
Roy	UT	41.1714	-112.0485
Issaquah	WA	47.5439	-122.0471
Westerville	OH	40.1241	-82.921
Grants_Pass	OR	42.4333	-123.3317
Lynnwood	WA	47.8284	-122.3033
Calexico	CA	32.6849	-115.4944
Mission_Bend	TX	29.6948	-95.6658
Royal_Palm_Beach	FL	26.7038	-80.2241
Land_O'_Lakes	FL	28.2075	-82.4476
Bettendorf	IA	41.5657	-90.4765
Pacifica	CA	37.6113	-122.4782
Cottage_Grove	MN	44.8161	-92.9274
Clovis	NM	34.4376	-103.1923
Vestavia_Hills	AL	33.4518	-86.7437
La_Presa	CA	32.711	-117.0027
Holyoke	MA	42.2125	-72.6411
Evans	GA	33.5619	-82.1351
La_Puente	CA	34.0323	-117.9533
Apache_Junction	AZ	33.3985	-111.535
Menomonee_Falls	WI	43.1487	-88.1227
Phenix_City	AL	32.4585	-85.0253
Stanton	CA	33.8003	-117.9935
Post_Falls	ID	47.7213	-116.9384
La_Vergne	TN	36.02	-86.5586
Parkland	WA	47.1417	-122.4376
East_Meadow	NY	40.7197	-73.5604
Mount_Juliet	TN	36.199	-86.5115
Hot_Springs	AR	34.4892	-93.0501
Winter_Springs	FL	28.6889	-81.2703
Monrovia	CA	34.165	-117.9921
Prattville	AL	32.4597	-86.4573
Carpentersville	IL	42.1227	-88.2896
West_Fargo	ND	46.8573	-96.9057
Northglenn	CO	39.9108	-104.9783
East_Point	GA	33.6696	-84.4701
Tupelo	MS	34.2692	-88.7318
Rosenberg	TX	29.5456	-95.8223
Montclair	CA	34.0715	-117.6981
Peachtree_City	GA	33.3942	-84.571
La_Quinta	CA	33.6536	-116.2785
Mechanicsville	VA	37.6263	-77.3561
Sun_City	AZ	33.6165	-112.2819
Richmond_West	FL	25.6105	-80.4297
Greenfield	WI	42.9619	-88.0052
Owasso	OK	36.2878	-95.8311
Hanover_Park	IL	41.9818	-88.1446
Portage	IN	41.5856	-87.1797
Rock_Island	IL	41.4699	-90.5827
Lebanon	TN	36.204	-86.3481
Foothill_Farms	CA	38.6867	-121.3475
New_Albany	IN	38.309	-85.8234
Martinez	CA	37.9985	-122.1161
Riviera_Beach	FL	26.7813	-80.0741
Adelanto	CA	34.5814	-117.4397
Pleasant_Grove	UT	40.3716	-111.7412
Leavenworth	KS	39.3239	-94.924
Muskogee	OK	35.7432	-95.3567
Oregon_City	OR	45.3418	-122.5924
Bartlesville	OK	36.7365	-95.9456
Saratoga_Springs	UT	40.345	-111.9154
Kendall_West	FL	25.7065	-80.4388
Richfield	MN	44.8763	-93.2829
Kearns	UT	40.6519	-112.0095
Tucker	GA	33.8436	-84.2024
Elmont	NY	40.7033	-73.7078
Franklin	WI	42.8854	-88.0104
Oakton	VA	38.8887	-77.3016
Lewiston	ME	44.0915	-70.1681
South_Valley	NM	35.0093	-106.6819
Beloit	WI	42.523	-89.0184
Upper_Arlington	OH	40.0272	-83.0704
DeLand	FL	29.0225	-81.2875
Temple_City	CA	34.1022	-118.0579
Wildomar	CA	33.6173	-117.2582
Chillum	MD	38.9666	-76.9791
Princeton	FL	25.5396	-80.3971
Claremont	CA	34.1259	-117.7153
Winchester	NV	36.1365	-115.137
Central_Islip	NY	40.7836	-73.1945
Georgetown	KY	38.2247	-84.5487
Oak_Creek	WI	42.8803	-87.9009
Commack	NY	40.8435	-73.2833
South_Miami_Heights	FL	25.5886	-80.3862
Moorpark	CA	34.2861	-118.8768
Merrillville	IN	41.4728	-87.3196
Estero	FL	26.4276	-81.7951
Egypt_Lake-Leto	FL	28.0177	-82.5062
Roseville	MN	45.0155	-93.1545
Dunedin	FL	28.0329	-82.7862
Farmers_Branch	TX	32.9272	-96.8804
Calumet_City	IL	41.6134	-87.5505
Marion	OH	40.5973	-83.1227
Addison	IL	41.9313	-88.0085
Buenaventura_Lakes	FL	28.3349	-81.3539
Westmont	CA	33.9417	-118.3018
Lauderdale_Lakes	FL	26.1682	-80.2017
Richmond	IN	39.8318	-84.8905
Carrollwood	FL	28.0577	-82.5148
Olney	MD	39.1465	-77.0715
Orangevale	CA	38.6881	-121.2209
West_Hollywood	CA	34.0883	-118.3719
Randallstown	MD	39.3723	-76.8024
Gahanna	OH	40.0251	-82.8637
Meridian	MS	32.3846	-88.6896
Norristown	PA	40.1225	-75.3398
Manhattan_Beach	CA	33.8894	-118.3967
La_Porte	TX	29.6689	-95.0484
Inver_Grove_Heights	MN	44.8247	-93.0596
Hilliard	OH	40.0353	-83.1578
Sun_Prairie	WI	43.1825	-89.2362
Copperas_Cove	TX	31.1192	-97.914
Torrington	CT	41.8349	-73.1282
El_Mirage	AZ	33.5905	-112.3271
Wildwood	MO	38.58	-90.6698
San_Juan	TX	26.1903	-98.152
Oakville	MO	38.4479	-90.3199
San_Juan_Capistrano	CA	33.5008	-117.6544
Midvale	UT	40.6148	-111.8927
San_Luis	AZ	32.4911	-114.7089
Brunswick	OH	41.2465	-81.8198
Salisbury	NC	35.6658	-80.4905
Tooele	UT	40.5393	-112.3082
Watertown_Town	MA	42.37	-71.1774
Owings_Mills	MD	39.4115	-76.7913
Greer	SC	34.933	-82.2313
Lake_Stevens	WA	48.0024	-122.0953
Northbrook	IL	42.1292	-87.8352
College_Park	MD	38.996	-76.9337
University_City	MO	38.6657	-90.3315
North_Ridgeville	OH	41.3852	-82.0195
Del_Rio	TX	29.3708	-100.8801
Fair_Lawn	NJ	40.9359	-74.1177
Long_Beach	NY	40.5887	-73.666
Goshen	IN	41.5743	-85.8309
San_Dimas	CA	34.1082	-117.809
Springville	UT	40.1638	-111.6205
Benton	AR	34.5776	-92.5713
Hinesville	GA	31.8248	-81.6137
Socorro	TX	31.6383	-106.2601
Spanaway	WA	47.0979	-122.4233
Richmond	KY	37.7307	-84.2925
Pleasant_Hill	CA	37.9539	-122.0759
University_Place	WA	47.2147	-122.5461
Stow	OH	41.1765	-81.4344
Kaneohe	HI	21.4062	-157.7904
Montgomery_Village	MD	39.1788	-77.1954
Fruit_Cove	FL	30.0972	-81.6175
Monroe	NC	35.0063	-80.5596
Fair_Oaks	VA	38.8653	-77.3586
Douglasville	GA	33.7384	-84.7054
Fairborn	OH	39.801	-84.0094
Butte	MT	45.902	-112.6571
Dakota_Ridge	CO	39.6192	-105.1344
Oildale	CA	35.4293	-119.0306
Mason	OH	39.3571	-84.3023
Oswego	IL	41.6834	-88.3372
Gadsden	AL	34.0086	-86.0157
Plainfield	IN	39.6954	-86.3716
Manitowoc	WI	44.0991	-87.6812
Lufkin	TX	31.3217	-94.7277
Cedar_City	UT	37.6834	-113.0956
Deer_Park	TX	29.6898	-95.1151
McMinnville	OR	45.211	-123.1918
Woodridge	IL	41.737	-88.0409
Eastpointe	MI	42.4657	-82.9461
Prairieville	LA	30.3151	-90.9571
New_City	NY	41.1542	-73.9912
Cookeville	TN	36.1482	-85.5109
Huntington_Station	NY	40.8446	-73.405
Westlake	OH	41.4524	-81.9294
Merritt_Island	FL	28.3139	-80.6708
Lewiston	ID	46.3934	-116.9933
Golden_Glades	FL	25.9129	-80.2013
Bell	CA	33.9801	-118.1798
Midlothian	TX	32.4669	-96.989
Ken_Caryl	CO	39.577	-105.1144
Cooper_City	FL	26.0463	-80.2862
Woodstock	GA	34.1026	-84.5091
Martinez	GA	33.5209	-82.0985
South_Riding	VA	38.912	-77.5132
Valparaiso	IN	41.4783	-87.0506
Parkland	FL	26.3219	-80.2533
Walla_Walla	WA	46.0671	-118.3368
Leawood	KS	38.9075	-94.6258
Graham	WA	47.0322	-122.2827
Rexburg	ID	43.8226	-111.7919
Menlo_Park	CA	37.4685	-122.1673
Cottonwood_Heights	UT	40.6137	-111.8144
Kearney	NE	40.7011	-99.0833
Pikesville	MD	39.3893	-76.702
Sahuarita	AZ	31.9323	-110.9654
Crown_Point	IN	41.4143	-87.3457
Foster_City	CA	37.5553	-122.2659
Timberwood_Park	TX	29.6995	-98.4838
